gameid	url	league	split	date	week	game	patchno	playerid	side	position	player	team	champion	ban1	ban2	ban3	ban4	ban5	gamelength	result	k	d	a	teamkills	teamdeaths	doubles	triples	quadras	pentas	fb	fbassist	fbvictim	fbtime	kpm	okpm	ckpm	fd	fdtime	teamdragkills	oppdragkills	elementals	oppelementals	firedrakes	waterdrakes	earthdrakes	airdrakes	elders	oppelders	herald	heraldtime	ft	fttime	firstmidouter	firsttothreetowers	teamtowerkills	opptowerkills	fbaron	fbarontime	teambaronkills	oppbaronkills	dmgtochamps	dmgtochampsperminute	dmgshare	earnedgoldshare	wards	wpm	wardshare	wardkills	wcpm	visionwards	visionwardbuys	visiblewardclearrate	invisiblewardclearrate	totalgold	earnedgpm	goldspent	gspd	minionkills	monsterkills	monsterkillsownjungle	monsterkillsenemyjungle	cspm	goldat10	oppgoldat10	gdat10	goldat15	oppgoldat15	gdat15	xpat10	oppxpat10	xpdat10	csat10	oppcsat10	csdat10	csat15	oppcsat15	csdat15
1100437	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100437?gameHash=23b6222372ca568e&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	200	Red	Team	Team	Vitality	 	Ezreal	Lucian	Thresh	Kennen	Jayce	27.71666667	1	18	6	32	18	6	 	 	 	 	1	1	0	4.124233333	0.649428743	0.216476248	0.865904991	1	7.0231	4	0	4	0	2	2	0	0	0	0	1	12.45953333	1	14.69853333	1	1	8	0	1	22.7251	1	0	58869	2123.956705	 	 	102	3.680096212	1	43	1.551413109	31	34	0.606060606	0.418181818	56322	1370.345159	50100	0.232247285	867	167	89	24	37.30607336	16576	14714	1862	26723	22434	4289	19224	17549	1675	340	291	49	550	497	53
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	1	Blue	Top	sOAZ	Misfits	Sion	Sylas	Cassiopeia	Olaf	LeBlanc	Yasuo	27.18333333	0	0	2	2	4	9	0	0	0	0	0	0	0	5.0078	0	0.147148988	0.478234212	0	9.95105	1	2	0	0	0	0	0	0	0	0	1		1	14.15906667	1	1	3	6	0	25.51905	0	1	5968	219.5462906	0.213112413	0.184929274	13	0.478234212	0.147727273	5	0.183936235	4	4	 	 	8278	171.9862661	7600	-0.165912519	197	0	0	0	7.247087676	3069	3144	-75	4734	5275	-541	4795	4642	153	78	78	0	117	130	-13
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	2	Blue	Jungle	Maxlore	Misfits	Lee Sin	Sylas	Cassiopeia	Olaf	LeBlanc	Yasuo	27.18333333	0	0	3	4	4	9	0	0	0	0	0	0	1	5.0078	0	0.073574494	0.478234212	0	9.95105	1	2	1	2	0	0	1	0	0	0	1		1	14.15906667	1	1	3	6	0	25.51905	0	1	2958	108.8166769	0.105627767	0.167406095	21	0.772532189	0.238636364	4	0.147148988	12	14	 	 	7835	155.6895156	7525	-0.181268882	5	131	99	3	5.003065604	3044	3504	-460	4452	5301	-849	3164	3320	-156	56	62	-6	83	94	-11
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	3	Blue	Middle	Febiven	Misfits	Ryze	Sylas	Cassiopeia	Olaf	LeBlanc	Yasuo	27.18333333	0	4	0	0	4	9	0	0	0	0	0	0	0	5.0078	0.147148988	0.036787247	0.478234212	0	9.95105	1	2	0	0	0	0	0	0	0	0	1		1	14.15906667	1	1	3	6	0	25.51905	0	1	9169	337.3022685	0.327417512	0.325747603	13	0.478234212	0.147727273	2	0.073574494	5	5	 	 	11838	302.9488657	11025	0.096705178	260	16	13	0	10.1532802	3324	3644	-320	5307	5674	-367	4695	5108	-413	93	98	-5	153	150	3
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	4	Blue	ADC	Hans Sama	Misfits	Lucian	Sylas	Cassiopeia	Olaf	LeBlanc	Yasuo	27.18333333	0	0	2	1	4	9	0	0	0	0	0	0	0	5.0078	0	0.036787247	0.478234212	0	9.95105	1	2	0	0	0	0	0	0	0	0	1		1	14.15906667	1	1	3	6	0	25.51905	0	1	8698	319.9754752	0.310598486	0.243273947	10	0.367872471	0.113636364	6	0.220723483	4	6	 	 	9753	226.2474555	9425	0.035087719	236	4	4	0	8.828939301	3464	3665	-201	5703	5311	392	3171	3213	-42	94	96	-2	147	138	9
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	5	Blue	Support	GorillA	Misfits	Shen	Sylas	Cassiopeia	Olaf	LeBlanc	Yasuo	27.18333333	0	0	2	2	4	9	0	0	0	0	0	0	0	5.0078	0	0.036787247	0.478234212	0	9.95105	1	2	0	0	0	0	0	0	0	0	1		1	14.15906667	1	1	3	6	0	25.51905	0	1	1211	44.54935622	0.043243822	0.078643081	31	1.14040466	0.352272727	7	0.25751073	9	11	 	 	5591	73.13893317	5525	-0.123142251	44	0	0	0	1.618638872	2162	1963	199	3326	2974	352	2994	2648	346	16	14	2	26	23	3
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	6	Red	Top	Finn	Rogue	Urgot	Draven	Thresh	Jayce	Zoe	Sejuani	27.18333333	1	4	1	1	9	4	0	0	0	0	0	0	0	5.0078	0.147148988	0	0.478234212	0	9.95105	2	1	0	0	0	0	0	0	0	0	0		0	14.15906667	0	0	6	3	1	25.51905	1	0	12785	470.324954	0.260811914	0.215509964	13	0.478234212	0.152941176	10	0.367872471	4	5	 	 	10353	248.3198038	8975	0.165912519	212	4	4	0	7.946045371	3144	3069	75	5275	4734	541	4642	4795	-153	78	78	0	130	117	13
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	7	Red	Jungle	Kikis	Rogue	Pantheon	Draven	Thresh	Jayce	Zoe	Sejuani	27.18333333	1	2	1	6	9	4	0	0	0	0	1	0	0	5.0078	0.073574494	0	0.478234212	1	9.95105	2	1	2	1	0	0	0	2	0	0	0		0	14.15906667	0	0	6	3	1	25.51905	1	0	8741	321.5573268	0.178314973	0.204431418	4	0.147148988	0.047058824	10	0.367872471	4	6	 	 	10006	235.5546291	9025	0.181268882	16	150	95	4	6.106683017	3504	3044	460	5301	4452	849	3320	3164	156	62	56	6	94	83	11
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	8	Red	Middle	Sencux	Rogue	Corki	Draven	Thresh	Jayce	Zoe	Sejuani	27.18333333	1	1	1	6	9	4	0	0	0	0	0	1	0	5.0078	0.036787247	0.147148988	0.478234212	0	9.95105	2	1	0	0	0	0	0	0	0	0	0		0	14.15906667	0	0	6	3	1	25.51905	1	0	13553	498.5775598	0.276478988	0.244084312	12	0.441446965	0.141176471	5	0.183936235	4	5	 	 	11248	281.2443899	10008	-0.096705178	261	12	5	0	10.04291845	3644	3324	320	5674	5307	367	5108	4695	413	98	93	5	150	153	-3
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	9	Red	ADC	HeaQ	Rogue	Ezreal	Draven	Thresh	Jayce	Zoe	Sejuani	27.18333333	1	1	1	4	9	4	0	0	0	0	0	0	0	5.0078	0.036787247	0	0.478234212	0	9.95105	2	1	0	0	0	0	0	0	0	0	0		0	14.15906667	0	0	6	3	1	25.51905	1	0	11010	405.0275904	0.224602203	0.224704838	13	0.478234212	0.152941176	5	0.183936235	5	6	 	 	10641	258.914531	9100	-0.035087719	227	4	4	0	8.497854077	3665	3464	201	5311	5703	-392	3213	3171	42	96	94	2	138	147	-9
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	10	Red	Support	Vander	Rogue	Braum	Draven	Thresh	Jayce	Zoe	Sejuani	27.18333333	1	1	0	6	9	4	0	0	0	0	0	0	0	5.0078	0.036787247	0	0.478234212	0	9.95105	2	1	0	0	0	0	0	0	0	0	0		0	14.15906667	0	0	6	3	1	25.51905	1	0	2931	107.8234212	0.059791922	0.111269467	43	1.581851625	0.505882353	8	0.294297977	11	12	 	 	7088	128.2094421	6250	0.123142251	55	0	0	0	2.02329859	1963	2162	-199	2974	3326	-352	2648	2994	-346	14	16	-2	23	26	-3
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	100	Blue	Team	Team	Misfits	 	Sylas	Cassiopeia	Olaf	LeBlanc	Yasuo	27.18333333	0	4	9	9	4	9	 	 	 	 	0	0	1	5.0078	0.147148988	0.331085224	0.478234212	0	9.95105	1	2	1	2	0	0	1	0	0	0	1	11.28008333	1	14.15906667	1	1	3	6	0	25.51905	0	1	28004	1030.190067	 	 	88	3.237277744	1	24	0.88289393	34	40	0.6	0.109090909	43295	930.0110362	41100	-0.053470364	742	151	116	3	32.85101165	15063	15920	-857	23522	24535	-1013	18819	18931	-112	337	348	-11	526	535	-9
1100450	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100450?gameHash=6c305bca52278633&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	200	Red	Team	Team	Rogue	 	Draven	Thresh	Jayce	Zoe	Sejuani	27.18333333	1	9	4	23	9	4	 	 	 	 	1	1	0	5.0078	0.331085224	0.147148988	0.478234212	1	9.95105	2	1	2	1	0	0	0	2	0	0	0	11.28008333	0	14.15906667	0	0	6	3	1	25.51905	1	0	49020	1803.310852	 	 	85	3.126916002	1	38	1.397915389	28	34	0.692307692	0.22	49336	1152.242796	43358	0.053470364	771	170	108	4	34.61679951	15920	15063	857	24535	23522	1013	18931	18819	112	348	337	11	535	526	9
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	1	Blue	Top	Wunder	G2 Esports	Sylas	Alistar	Draven	Yasuo	LeBlanc	Braum	33.15	0	1	4	2	5	17	0	0	0	0	0	0	0	6.686566667	0.030165913	0.030165913	0.663650075	0	10.65473333	0	4	0	0	0	0	0	0	0	0	1		1	13.39835	0	1	3	9	0	23.24836667	0	2	10548	318.1900452	0.316966164	0.257162811	15	0.452488688	0.104166667	4	0.12066365	4	4	 	 	12655	251.0358974	13175	0.108	277	2	1	0	8.416289593	3435	3417	18	6623	5068	1555	4809	4478	331	89	76	13	144	119	25
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	2	Blue	Jungle	Jankos	G2 Esports	Lee Sin	Alistar	Draven	Yasuo	LeBlanc	Braum	33.15	0	3	4	0	5	17	0	0	0	0	0	0	0	6.686566667	0.090497738	0.150829563	0.663650075	0	10.65473333	0	4	0	4	0	0	0	0	0	0	1		1	13.39835	0	1	3	9	0	23.24836667	0	2	5815	175.4147813	0.174740069	0.181977862	41	1.236802413	0.284722222	12	0.36199095	16	16	 	 	10222	177.6422323	10000	-0.152424942	28	134	105	1	4.886877828	3570	3664	-94	5360	5116	244	3519	4315	-796	53	69	-16	85	99	-14
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	3	Blue	Middle	Caps	G2 Esports	Cassiopeia	Alistar	Draven	Yasuo	LeBlanc	Braum	33.15	0	1	3	1	5	17	0	0	0	0	0	0	1	6.686566667	0.030165913	0.150829563	0.663650075	0	10.65473333	0	4	0	0	0	0	0	0	0	0	1		1	13.39835	0	1	3	9	0	23.24836667	0	2	8689	262.1116139	0.261103432	0.19727443	16	0.4826546	0.111111111	9	0.271493213	6	7	 	 	10717	192.574359	10550	-0.278253774	243	17	11	1	7.843137255	2944	3441	-497	4643	5517	-874	4122	4711	-589	77	78	-1	125	125	0
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	4	Blue	ADC	Perkz	G2 Esports	Sivir	Alistar	Draven	Yasuo	LeBlanc	Braum	33.15	0	0	3	0	5	17	0	0	0	0	0	0	0	6.686566667	0	0.150829563	0.663650075	0	10.65473333	0	4	0	0	0	0	0	0	0	0	1		1	13.39835	0	1	3	9	0	23.24836667	0	2	5495	165.7616893	0.165124106	0.289640979	14	0.422322775	0.097222222	3	0.090497738	3	5	 	 	13706	282.7402715	12525	-0.23516979	325	45	26	8	11.16138763	2933	3534	-601	4773	6012	-1239	2737	3200	-463	75	82	-7	130	135	-5
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	5	Blue	Support	Mikyx	G2 Esports	Pyke	Alistar	Draven	Yasuo	LeBlanc	Braum	33.15	0	0	3	2	5	17	0	0	0	0	0	0	0	6.686566667	0	0.030165913	0.663650075	0	10.65473333	0	4	0	0	0	0	0	0	0	0	1		1	13.39835	0	1	3	9	0	23.24836667	0	2	2731	82.38310709	0.08206623	0.073943919	58	1.749622926	0.402777778	17	0.512820513	19	20	 	 	6726	72.18220211	6650	-0.155979203	58	0	0	0	1.749622926	1935	1859	76	2885	3493	-608	2852	2758	94	14	3	11	21	7	14
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	6	Red	Top	Alphari	Origen	Kennen	Lucian	Urgot	Jayce	Jarvan IV	Olaf	33.15	1	1	2	8	17	5	0	0	0	0	0	0	0	6.686566667	0.030165913	0.030165913	0.663650075	0	10.65473333	4	0	0	0	0	0	0	0	0	0	0		0	13.39835	1	0	9	3	1	23.24836667	2	0	14004	422.4434389	0.202927112	0.187957896	17	0.512820513	0.151785714	5	0.150829563	5	7	 	 	12590	249.0751131	11825	-0.108	240	4	0	0	7.360482655	3417	3435	-18	5068	6623	-1555	4478	4809	-331	76	89	-13	119	144	-25
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	7	Red	Jungle	Kold	Origen	Karthus	Lucian	Urgot	Jayce	Jarvan IV	Olaf	33.15	1	5	1	2	17	5	1	0	0	0	0	0	0	6.686566667	0.150829563	0.090497738	0.663650075	1	10.65473333	4	0	4	0	2	0	1	1	0	0	0		0	13.39835	1	0	9	3	1	23.24836667	2	0	11542	348.1749623	0.167251123	0.189414786	15	0.452488688	0.133928571	17	0.512820513	10	11	 	 	12654	251.0057315	11650	0.152424942	36	180	118	17	6.515837104	3664	3570	94	5116	5360	-244	4315	3519	796	69	53	16	99	85	14
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	8	Red	Middle	Nukeduck	Origen	Zed	Lucian	Urgot	Jayce	Jarvan IV	Olaf	33.15	1	5	1	4	17	5	0	0	0	0	1	0	0	6.686566667	0.150829563	0.030165913	0.663650075	0	10.65473333	4	0	0	0	0	0	0	0	0	0	0		0	13.39835	1	0	9	3	1	23.24836667	2	0	16715	504.2232278	0.242211274	0.24218151	19	0.573152338	0.169642857	5	0.150829563	10	12	 	 	14972	320.9303167	13960	0.278253774	290	8	4	4	8.989441931	3441	2944	497	5517	4643	874	4711	4122	589	78	77	1	125	125	0
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	9	Red	ADC	Patrik	Origen	Ezreal	Lucian	Urgot	Jayce	Jarvan IV	Olaf	33.15	1	5	0	5	17	5	1	0	0	0	0	0	0	6.686566667	0.150829563	0	0.663650075	0	10.65473333	4	0	0	0	0	0	0	0	0	0	0		0	13.39835	1	0	9	3	1	23.24836667	2	0	22117	667.1794872	0.320489784	0.287595495	16	0.4826546	0.142857143	13	0.392156863	8	8	 	 	16967	381.1113122	15863	0.23516979	322	18	17	0	10.25641026	3534	2933	601	6012	4773	1239	3200	2737	463	82	75	7	135	130	5
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	10	Red	Support	Mithy	Origen	Rakan	Lucian	Urgot	Jayce	Jarvan IV	Olaf	33.15	1	1	1	8	17	5	0	0	0	0	0	0	0	6.686566667	0.030165913	0	0.663650075	0	10.65473333	4	0	0	0	0	0	0	0	0	0	0		0	13.39835	1	0	9	3	1	23.24836667	2	0	4632	139.7285068	0.067120707	0.092850314	45	1.357466063	0.401785714	15	0.452488688	14	15	 	 	8412	123.0419306	7775	0.155979203	18	0	0	0	0.542986425	1859	1935	-76	3493	2885	608	2758	2852	-94	3	14	-11	7	21	-14
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	100	Blue	Team	Team	G2 Esports	 	Alistar	Draven	Yasuo	LeBlanc	Braum	33.15	0	5	17	5	5	17	 	 	 	 	0	0	1	6.686566667	0.150829563	0.512820513	0.663650075	0	10.65473333	0	4	0	4	0	0	0	0	0	0	1	11.23333333	1	13.39835	0	1	3	9	0	23.24836667	0	2	33278	1003.861237	 	 	144	4.343891403	1	45	1.357466063	48	52	0.553571429	0.25	54026	976.1749623	52900	-0.143419933	931	198	143	10	34.05731523	14817	15915	-1098	24284	25206	-922	18039	19462	-1423	308	308	0	505	485	20
1100458	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1100458?gameHash=dea0d4645862cd82&tab=overview	LEC	2019-1	2019-02-16	5	2	9.03	200	Red	Team	Team	Origen	 	Lucian	Urgot	Jayce	Jarvan IV	Olaf	33.15	1	17	5	27	17	5	 	 	 	 	1	0	0	6.686566667	0.512820513	0.150829563	0.663650075	1	10.65473333	4	0	4	0	2	0	1	1	0	0	0	11.23333333	0	13.39835	1	0	9	3	1	23.24836667	2	0	69010	2081.749623	 	 	112	3.378582202	1	55	1.659125189	47	53	0.526315789	0.232876712	65595	1325.164404	61073	0.143419933	906	210	139	21	33.66515837	15915	14817	1098	25206	24284	922	19462	18039	1423	308	308	0	485	505	-20
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	1	Blue	Top	Broken Blade	Team SoloMid	Urgot	Irelia	Nocturne	Yorick	Draven	LeBlanc	43.75	1	5	2	8	15	9	1	0	0	0	0	0	0	17.04053333	0.114285714	0	0.548571429	0	9.13845	4	2	0	0	0	0	0	0	0	0	0		0	19.18841667	0	0	9	5	0	24.7382	0	2	20452	467.4742857	0.213794401	0.272384509	26	0.594285714	0.164556962	13	0.297142857	11	11	 	 	17594	273.4491429	15925	0.15021097	353	24	11	0	8.617142857	3067	3076	-9	4796	4751	45	4695	4669	26	80	78	2	125	125	0
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	2	Blue	Jungle	Akaadian	Team SoloMid	Gragas	Irelia	Nocturne	Yorick	Draven	LeBlanc	43.75	1	1	2	10	15	9	0	0	0	0	0	0	0	17.04053333	0.022857143	0.091428571	0.548571429	0	9.13845	4	2	2	2	0	2	0	0	1	0	0		0	19.18841667	0	0	9	5	0	24.7382	0	2	12157	277.8742857	0.127082854	0.147455659	15	0.342857143	0.094936709	14	0.32	12	14	 	 	12107	148.032	10575	-0.278388278	22	159	89	21	4.137142857	3022	3077	-55	3977	4384	-407	3316	3217	99	55	63	-8	69	88	-19
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	3	Blue	Middle	Bjergsen	Team SoloMid	Jayce	Irelia	Nocturne	Yorick	Draven	LeBlanc	43.75	1	2	1	13	15	9	0	0	0	0	0	0	0	17.04053333	0.045714286	0.045714286	0.548571429	0	9.13845	4	2	0	0	0	0	0	0	0	0	0		0	19.18841667	0	0	9	5	0	24.7382	0	2	30690	701.4857143	0.320817043	0.233746955	24	0.548571429	0.151898734	13	0.297142857	11	11	 	 	15897	234.6605714	14525	0.037881445	291	34	28	4	7.428571429	3414	3260	154	5155	5428	-273	4880	4733	147	96	86	10	149	143	6
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	4	Blue	ADC	Zven	Team SoloMid	Cassiopeia	Irelia	Nocturne	Yorick	Draven	LeBlanc	43.75	1	7	1	7	15	9	1	0	0	0	0	0	0	17.04053333	0.16	0.045714286	0.548571429	0	9.13845	4	2	1	0	0	0	1	0	0	0	0		0	19.18841667	0	0	9	5	0	24.7382	0	2	28478	650.9257143	0.297693964	0.279351563	19	0.434285714	0.120253165	11	0.251428571	8	8	 	 	17900	280.4434286	16270	-0.048283101	310	12	7	0	7.36	3215	3272	-57	4994	4859	135	3572	3277	295	87	87	0	136	137	-1
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	5	Blue	Support	Smoothie	Team SoloMid	Alistar	Irelia	Nocturne	Yorick	Draven	LeBlanc	43.75	1	0	3	12	15	9	0	0	0	0	0	0	1	17.04053333	0	0.022857143	0.548571429	0	9.13845	4	2	0	0	0	0	0	0	0	0	0		0	19.18841667	0	0	9	5	0	24.7382	0	2	3885	88.8	0.040611737	0.067061315	74	1.691428571	0.46835443	9	0.205714286	24	24	 	 	8576	67.32342857	7875	-0.057953144	41	0	0	0	0.937142857	1947	1969	-22	2853	2964	-111	2335	2449	-114	13	11	2	20	21	-1
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	6	Red	Top	Dhokla	OpTic Gaming	Sion	Lucian	Sylas	Ezreal	Corki	Yasuo	43.75	0	0	3	4	9	15	0	0	0	0	0	0	0	17.04053333	0	0.114285714	0.548571429	0	9.13845	2	4	0	0	0	0	0	0	0	0	1		1	19.18841667	1	1	5	9	1	24.7382	2	0	16842	384.96	0.212767033	0.190366442	19	0.434285714	0.124183007	9	0.205714286	4	4	 	 	13527	180.4891429	13700	-0.15021097	285	0	0	0	6.514285714	3076	3067	9	4751	4796	-45	4669	4695	-26	78	80	-2	125	125	0
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	7	Red	Jungle	Meteos	OpTic Gaming	Olaf	Lucian	Sylas	Ezreal	Corki	Yasuo	43.75	0	4	2	3	9	15	1	0	0	0	0	0	0	17.04053333	0.091428571	0.022857143	0.548571429	1	9.13845	2	4	2	2	0	1	1	0	0	1	1		1	19.18841667	1	1	5	9	1	24.7382	2	0	15107	345.3028571	0.190848567	0.227999036	11	0.251428571	0.071895425	16	0.365714286	5	5	 	 	15088	216.1691429	13995	0.278388278	62	199	111	48	5.965714286	3077	3022	55	4384	3977	407	3217	3316	-99	63	55	8	88	69	19
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	8	Red	Middle	Crown	OpTic Gaming	Zoe	Lucian	Sylas	Ezreal	Corki	Yasuo	43.75	0	2	4	5	9	15	0	0	0	0	0	1	0	17.04053333	0.045714286	0.045714286	0.548571429	0	9.13845	2	4	0	0	0	0	0	0	0	0	1		1	19.18841667	1	1	5	9	1	24.7382	2	0	32392	740.3885714	0.409212072	0.225395371	29	0.662857143	0.189542484	2	0.045714286	14	15	 	 	14980	213.7005714	13985	-0.037881445	276	10	9	0	6.537142857	3260	3414	-154	5428	5155	273	4733	4880	-147	86	96	-10	143	149	-6
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	9	Red	ADC	Arrow	OpTic Gaming	Kalista	Lucian	Sylas	Ezreal	Corki	Yasuo	43.75	0	2	1	2	9	15	0	0	0	0	0	0	0	17.04053333	0.045714286	0.16	0.548571429	0	9.13845	2	4	0	1	0	0	0	0	0	0	1		1	19.18841667	1	1	5	9	1	24.7382	2	0	10506	240.1371429	0.132723575	0.27963838	19	0.434285714	0.124183007	21	0.48	6	9	 	 	17230	265.1291429	17075	0.048283101	348	32	27	0	8.685714286	3272	3215	57	4859	4994	-135	3277	3572	-295	87	87	0	137	136	1
1012136	https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1012136?gameHash=f8672dd96b791431&tab=overview	LCS	2019-1	2019-02-16	4	1	9.03	10	Red	Support	Big	OpTic Gaming	Thresh	Lucian	Sylas	Ezreal	Corki	Yasuo	43.75	0	1	5	4	9	15	0	0	0	0	1	0	0	17.04053333	0.022857143	0	0.548571429	0	9.13845	2	4	0	0	0	0	0	0	0	0	1		1	19.18841667	1	1	5	9	1	24.7382	2	0	4310	98.51428571	0.054448754	0.076600771	75	1.714285714	0.490196078	19	0.434285714	29	31	 	 	8808	72.62628571	8345	0.057953144	39	0	0	0	0.891428571	1969	1947	22	2964	2853	111	2449	2335	114	11	13	-2	21	20	1
