gameid	league	split	date	week	game	patchno	playerid	side	position	player	team	champion	ban1	ban2	ban3	ban4	ban5	gamelength	result	k	d	a	teamkills	teamdeaths	doubles	triples	quadras	pentas	fb	fbassist	fbvictim	fbtime	kpm	okpm	ckpm	fd	fdtime	teamdragkills	oppdragkills	elementals	oppelementals	firedrakes	waterdrakes	earthdrakes	airdrakes	elders	oppelders	herald	heraldtime	ft	fttime	firstmidouter	firsttothreetowers	teamtowerkills	opptowerkills	fbaron	fbarontime	teambaronkills	oppbaronkills	dmgtochamps	dmgtochampsperminute	dmgshare	earnedgoldshare	wards	wpm	wardshare	wardkills	wcpm	visionwards	visionwardbuys	visiblewardclearrate	invisiblewardclearrate	totalgold	earnedgpm	goldspent	gspd	minionkills	monsterkills	monsterkillsownjungle	monsterkillsenemyjungle	cspm	goldat10	oppgoldat10	gdat10	goldat15	oppgoldat15	gdat15	xpat10	oppxpat10	xpdat10	csat10	oppcsat10	csdat10	csat15	oppcsat15	csdat15	0	2	3	4	5	6
1024200	CBLoL	Jan-19	2019-03-10	8	3	9.04	10	Red	Support	Hawk	CNB e-Sports Club	Braum	Ryze	Thresh	Jax	Sejuani	Rumble	28.6	0	0	3	4	4	10	0	0	0	0	0	1	0	4.448733333	0	0.06993007	0.48951049	0	6.947666667	0	4	0	0	0	0	0	0	0	0	0		0	14.3598	0	0	1	8	0	24.83278333	0	1	2409	84.23076923	0.073273109	0.085353826	27	0.944055944	0.257142857	8	0.27972028	8	10	 	 	5791	70.44615385	5500	-0.158995816	49	0	0	0	1.713286713	2052	2133	-81	3134	3575	-441	2164	2729	-565	16	14	2	25	27	-2	0	0	0	0	0	0
1024200	CBLoL	Jan-19	2019-03-10	8	3	9.04	100	Blue	Team	Team	Redemption eSports	 	Zoe	LeBlanc	Gragas	Yorick	Jarvan IV	28.6	1	10	5	23	10	5	 	 	 	 	0	0	1	4.448733333	0.34965035	0.13986014	0.48951049	1	6.947666667	4	0	4	0	0	1	2	1	0	0	1	11.03888333	1	14.3598	1	1	8	1	1	24.83278333	1	0	42025	1469.405594	 	 	84	2.937062937	1	52	1.818181818	33	38	0.673913043	0.279069767	52391	1171.671329	46300	0.140298162	831	171	101	19	35.03496503	15299	14833	466	23529	22958	571	18603	17759	844	334	308	26	508	490	18	0	0	0	0	0	0
1024200	CBLoL	Jan-19	2019-03-10	8	3	9.04	200	Red	Team	Team	CNB e-Sports Club	 	Ryze	Thresh	Jax	Sejuani	Rumble	28.6	0	4	10	10	4	10	 	 	 	 	1	1	0	4.448733333	0.13986014	0.34965035	0.48951049	0	6.947666667	0	4	0	4	0	0	0	0	0	0	0	11.03888333	0	14.3598	0	0	1	8	0	24.83278333	0	1	32877	1149.545455	 	 	105	3.671328671	1	33	1.153846154	39	43	0.6	0.244897959	42486	825.3426573	40230	-0.140298162	755	154	121	6	31.78321678	14833	15299	-466	22958	23529	-571	17759	18603	-844	308	334	-26	490	508	-18	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	1	Blue	Top	Zantins	KaBuM e-Sports	Ornn	Irelia	Gragas	Rek'Sai	Shen	Alistar	34.53333333	1	1	1	12	21	12	0	0	0	0	0	0	0	1.48045	0.028957529	0.086872587	0.955598456	0	6.816383333	5	0	1	0	0	1	0	0	0	0	1		1	15.00885	1	1	8	4	1	32.30645	1	0	13498	390.8687259	0.1939758	0.176564156	13	0.376447876	0.103174603	7	0.202702703	4	4	 	 	12166	221.9166023	11620	-0.068965517	224	13	4	1	6.862934363	2877	3529	-652	4427	5235	-808	3859	4523	-664	67	77	-10	114	119	-5	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	2	Blue	Jungle	Ranger	KaBuM e-Sports	Lee Sin	Irelia	Gragas	Rek'Sai	Shen	Alistar	34.53333333	1	4	2	12	21	12	1	0	0	0	0	1	0	1.48045	0.115830116	0.086872587	0.955598456	1	6.816383333	5	0	4	0	2	1	0	1	0	0	1		1	15.00885	1	1	8	4	1	32.30645	1	0	15151	438.7355212	0.217730578	0.192046743	29	0.83976834	0.23015873	13	0.376447876	16	16	 	 	12838	241.3760618	11775	0.245530393	26	181	99	29	5.994208494	2932	2970	-38	4849	4050	799	3243	3177	66	56	54	2	97	70	27	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	3	Blue	Middle	dyNquedo	KaBuM e-Sports	Ryze	Irelia	Gragas	Rek'Sai	Shen	Alistar	34.53333333	1	6	3	7	21	12	1	0	0	0	0	1	0	1.48045	0.173745174	0.057915058	0.955598456	0	6.816383333	5	0	0	0	0	0	0	0	0	0	1		1	15.00885	1	1	8	4	1	32.30645	1	0	16923	490.0482625	0.24319547	0.241190132	17	0.492277992	0.134920635	4	0.115830116	8	8	 	 	14971	303.142471	13800	0.079096045	268	38	25	7	8.861003861	3409	3278	131	5614	5029	585	4592	4631	-39	91	85	6	150	136	14	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	4	Blue	ADC	TitaN	KaBuM e-Sports	Neeko	Irelia	Gragas	Rek'Sai	Shen	Alistar	34.53333333	1	9	3	3	21	12	2	0	0	0	1	0	0	1.48045	0.260617761	0.115830116	0.955598456	0	6.816383333	5	0	0	0	0	0	0	0	0	0	1		1	15.00885	1	1	8	4	1	32.30645	1	0	19533	565.6274131	0.280703015	0.286762388	16	0.463320463	0.126984127	10	0.28957529	7	8	 	 	16949	360.4204633	16700	0.18122449	321	17	8	1	9.787644788	4000	2919	1081	5686	4504	1182	3777	2959	818	95	73	22	143	117	26	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	5	Blue	Support	Riyev	KaBuM e-Sports	Thresh	Irelia	Gragas	Rek'Sai	Shen	Alistar	34.53333333	1	1	3	11	21	12	0	0	0	0	0	0	0	1.48045	0.028957529	0	0.955598456	0	6.816383333	5	0	0	0	0	0	0	0	0	0	1		1	15.00885	1	1	8	4	1	32.30645	1	0	4481	129.7586873	0.064395137	0.103436581	51	1.476833977	0.404761905	11	0.318532819	13	15	 	 	8992	130.0054054	7625	0.06779661	14	0	0	0	0.405405405	2093	2025	68	3089	3106	-17	2344	2686	-342	0	17	-17	2	27	-25	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	6	Red	Top	Yang	Vivo Keyd	Jayce	Yasuo	Galio	Braum	Syndra	Zoe	34.53333333	0	3	2	4	12	21	0	0	0	0	0	0	0	1.48045	0.086872587	0.028957529	0.955598456	0	6.816383333	0	5	0	1	0	0	0	0	0	0	0		0	15.00885	0	0	4	8	0	32.30645	0	1	15152	438.7644788	0.245301041	0.242033674	21	0.608108108	0.181034483	18	0.521235521	10	10	 	 	12702	237.4378378	12450	0.068965517	245	4	0	0	7.21042471	3529	2877	652	5235	4427	808	4523	3859	664	77	67	10	119	114	5	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	7	Red	Jungle	Laba	Vivo Keyd	Jarvan IV	Yasuo	Galio	Braum	Syndra	Zoe	34.53333333	0	3	5	6	12	21	0	0	0	0	0	0	0	1.48045	0.086872587	0.115830116	0.955598456	0	6.816383333	0	5	0	4	0	0	0	0	0	0	0		0	15.00885	0	0	4	8	0	32.30645	0	1	7788	225.5212355	0.126082663	0.157405483	15	0.434362934	0.129310345	16	0.463320463	13	15	 	 	9835	154.4166023	9200	-0.245530393	24	99	71	0	3.561776062	2970	2932	38	4050	4849	-799	3177	3243	-66	54	56	-2	70	97	-27	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	8	Red	Middle	tockers	Vivo Keyd	Lissandra	Yasuo	Galio	Braum	Syndra	Zoe	34.53333333	0	2	6	8	12	21	0	0	0	0	0	0	1	1.48045	0.057915058	0.173745174	0.955598456	0	6.816383333	0	5	0	0	0	0	0	0	0	0	0		0	15.00885	0	0	4	8	0	32.30645	0	1	15868	459.4980695	0.256892616	0.243125841	15	0.434362934	0.129310345	4	0.115830116	6	8	 	 	12739	238.5092664	12750	-0.079096045	264	16	12	4	8.108108108	3278	3409	-131	5029	5614	-585	4631	4592	39	85	91	-6	136	150	-14	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	9	Red	ADC	micaO	Vivo Keyd	Sivir	Yasuo	Galio	Braum	Syndra	Zoe	34.53333333	0	4	4	5	12	21	1	0	0	0	0	0	0	1.48045	0.115830116	0.260617761	0.955598456	0	6.816383333	0	5	0	0	0	0	0	0	0	0	0		0	15.00885	0	0	4	8	0	32.30645	0	1	19783	572.8667954	0.320273924	0.274916759	15	0.434362934	0.129310345	9	0.260617761	7	7	 	 	13816	269.6965251	13925	-0.18122449	279	16	16	0	8.542471042	2919	4000	-1081	4504	5686	-1182	2959	3777	-818	73	95	-22	117	143	-26	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	10	Red	Support	Professor	Vivo Keyd	Tahm Kench	Yasuo	Galio	Braum	Syndra	Zoe	34.53333333	0	0	4	6	12	21	0	0	0	0	0	0	0	1.48045	0	0.028957529	0.955598456	0	6.816383333	0	5	0	0	0	0	0	0	0	0	0		0	15.00885	0	0	4	8	0	32.30645	0	1	3178	92.02702703	0.051449756	0.082518242	50	1.447876448	0.431034483	8	0.231660232	13	15	 	 	7298	80.95135135	7125	-0.06779661	54	0	0	0	1.563706564	2025	2093	-68	3106	3089	17	2686	2344	342	17	0	17	27	2	25	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	100	Blue	Team	Team	KaBuM e-Sports	 	Irelia	Gragas	Rek'Sai	Shen	Alistar	34.53333333	1	21	12	45	21	12	 	 	 	 	1	1	0	1.48045	0.608108108	0.347490347	0.955598456	1	6.816383333	5	0	5	0	2	2	0	1	0	0	1	13.76848333	1	15.00885	1	1	8	4	1	32.30645	1	0	69586	2015.03861	 	 	126	3.648648649	1	45	1.303088803	48	51	0.654545455	0.147540984	65916	1256.861004	61520	0.103787296	853	249	136	38	31.91119691	15311	14721	590	23665	21924	1741	17815	17976	-161	309	306	3	506	469	37	0	0	0	0	0	0
1024212	CBLoL	Jan-19	2019-03-10	8	3	9.04	200	Red	Team	Team	Vivo Keyd	 	Yasuo	Galio	Braum	Syndra	Zoe	34.53333333	0	12	21	29	12	21	 	 	 	 	0	0	1	1.48045	0.347490347	0.608108108	0.955598456	0	6.816383333	0	5	0	5	0	0	0	0	0	0	0	13.76848333	0	15.00885	0	0	4	8	0	32.30645	0	1	61769	1788.677606	 	 	116	3.359073359	1	55	1.592664093	49	55	0.547169811	0.356164384	56390	981.011583	55450	-0.103787296	866	135	99	4	28.98648649	14721	15311	-590	21924	23665	-1741	17976	17815	161	306	309	-3	469	506	-37	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	1	Blue	Top	Tay	INTZ e-Sports	Riven	Ziggs	Lissandra	Alistar	Kennen	Vladimir	33.73333333	1	1	0	2	15	8	0	0	0	0	0	0	0	4.115833333	0.029644269	0	0.681818182	0	10.46711667	3	0	1	0	0	1	0	0	0	0	0		1	16.45283333	1	1	11	2	1	30.20838333	1	0	6339	187.9150198	0.101783908	0.190762104	15	0.444664032	0.148514851	7	0.207509881	3	3	 	 	12838	250.0031621	10975	-0.006810443	252	28	5	12	8.300395257	3121	3427	-306	4709	5137	-428	4703	4875	-172	81	91	-10	117	136	-19	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	2	Blue	Jungle	Shini	INTZ e-Sports	Rek'Sai	Ziggs	Lissandra	Alistar	Kennen	Vladimir	33.73333333	1	4	2	5	15	8	1	1	0	0	0	0	0	4.115833333	0.118577075	0.029644269	0.681818182	1	10.46711667	3	0	2	0	0	1	0	1	0	0	0		1	16.45283333	1	1	11	2	1	30.20838333	1	0	12776	378.7351779	0.20514138	0.204831574	11	0.326086957	0.108910891	16	0.4743083	8	8	 	 	13460	268.4418972	11625	0.268292683	41	181	116	12	6.581027668	3339	3066	273	4850	4707	143	3852	2950	902	68	53	15	100	80	20	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	3	Blue	Middle	Envy	INTZ e-Sports	Ahri	Ziggs	Lissandra	Alistar	Kennen	Vladimir	33.73333333	1	6	1	6	15	8	1	0	0	0	0	0	0	4.115833333	0.177865613	0.029644269	0.681818182	0	10.46711667	3	0	0	0	0	0	0	0	0	0	0		1	16.45283333	1	1	11	2	1	30.20838333	1	0	16680	494.4664032	0.267827036	0.23900998	12	0.355731225	0.118811881	7	0.207509881	8	9	 	 	14971	313.2343874	12900	0.050874404	285	16	16	0	8.922924901	3613	3237	376	5283	5112	171	4612	4444	168	95	83	12	142	141	1	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	4	Blue	ADC	Mills	INTZ e-Sports	Lucian	Ziggs	Lissandra	Alistar	Kennen	Vladimir	33.73333333	1	2	1	9	15	8	0	0	0	0	0	0	0	4.115833333	0.059288538	0.148221344	0.681818182	0	10.46711667	3	0	0	0	0	0	0	0	0	0	0		1	16.45283333	1	1	11	2	1	30.20838333	1	0	20214	599.229249	0.324571685	0.245886377	17	0.503952569	0.168316832	19	0.563241107	8	8	 	 	15275	322.2462451	12450	-0.079074253	319	16	16	0	9.93083004	3278	3786	-508	5088	5756	-668	3412	3634	-222	80	88	-8	134	134	0	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	5	Blue	Support	RedBert	INTZ e-Sports	Tahm Kench	Ziggs	Lissandra	Alistar	Kennen	Vladimir	33.73333333	1	2	4	7	15	8	0	0	0	0	0	0	1	4.115833333	0.059288538	0.029644269	0.681818182	0	10.46711667	3	0	0	0	0	0	0	0	0	0	0		1	16.45283333	1	1	11	2	1	30.20838333	1	0	6270	185.8695652	0.10067599	0.119509966	46	1.363636364	0.455445545	8	0.23715415	9	9	 	 	9688	156.6237154	8425	0.102964119	93	0	0	0	2.756916996	2350	2062	288	3559	3650	-91	2549	2504	45	19	16	3	37	30	7	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	6	Red	Top	fNb	ProGaming Esports	Jarvan IV	Thresh	LeBlanc	Braum	Zoe	Renekton	33.73333333	0	0	3	2	8	15	0	0	0	0	0	0	0	4.115833333	0	0.029644269	0.681818182	0	10.46711667	0	3	0	1	0	0	0	0	0	0	1		0	16.45283333	0	0	2	11	0	30.20838333	0	1	12816	379.9209486	0.2204069	0.196924088	17	0.503952569	0.129770992	6	0.177865613	6	6	 	 	11114	198.8964427	11050	0.006810443	275	5	4	0	8.300395257	3427	3121	306	5137	4709	428	4875	4703	172	91	81	10	136	117	19	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	7	Red	Jungle	Lima	ProGaming Esports	Elise	Thresh	LeBlanc	Braum	Zoe	Renekton	33.73333333	0	1	3	7	8	15	0	0	0	0	0	1	0	4.115833333	0.029644269	0.118577075	0.681818182	0	10.46711667	0	3	0	2	0	0	0	0	0	0	1		0	16.45283333	0	0	2	11	0	30.20838333	0	1	6962	206.3833992	0.119731027	0.163934349	34	1.007905138	0.259541985	14	0.415019763	14	14	 	 	9990	165.5762846	8875	-0.268292683	36	128	100	4	4.861660079	3066	3339	-273	4707	4850	-143	2950	3852	-902	53	68	-15	80	100	-20	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	8	Red	Middle	Lynkotiko	ProGaming Esports	Ryze	Thresh	LeBlanc	Braum	Zoe	Renekton	33.73333333	0	1	1	2	8	15	0	0	0	0	0	1	0	4.115833333	0.029644269	0.177865613	0.681818182	0	10.46711667	0	3	0	0	0	0	0	0	0	0	1		0	16.45283333	0	0	2	11	0	30.20838333	0	1	8612	255.2964427	0.148107383	0.256035596	18	0.533596838	0.13740458	3	0.088932806	9	9	 	 	13128	258.6	12260	-0.050874404	308	27	23	0	9.93083004	3237	3613	-376	5112	5283	-171	4444	4612	-168	83	95	-12	141	142	-1	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	9	Red	ADC	Garo	ProGaming Esports	Miss Fortune	Thresh	LeBlanc	Braum	Zoe	Renekton	33.73333333	0	5	3	2	8	15	0	0	0	0	1	0	0	4.115833333	0.148221344	0.059288538	0.681818182	0	10.46711667	0	3	0	0	0	0	0	0	0	0	1		0	16.45283333	0	0	2	11	0	30.20838333	0	1	20890	619.2687747	0.359261871	0.28268567	17	0.503952569	0.129770992	5	0.148221344	9	9	 	 	14036	285.516996	13475	0.079074253	283	8	5	0	8.626482213	3786	3278	508	5756	5088	668	3634	3412	222	88	80	8	134	134	0	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	10	Red	Support	Wos	ProGaming Esports	Galio	Thresh	LeBlanc	Braum	Zoe	Renekton	33.73333333	0	1	5	7	8	15	0	0	0	0	0	1	0	4.115833333	0.029644269	0.059288538	0.681818182	0	10.46711667	0	3	0	0	0	0	0	0	0	0	1		0	16.45283333	0	0	2	11	0	30.20838333	0	1	8867	262.8557312	0.15249282	0.100420296	45	1.333992095	0.34351145	7	0.207509881	14	16	 	 	7826	101.426087	7600	-0.102964119	76	0	0	0	2.252964427	2062	2350	-288	3650	3559	91	2504	2549	-45	16	19	-3	30	37	-7	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	100	Blue	Team	Team	INTZ e-Sports	 	Ziggs	Lissandra	Alistar	Kennen	Vladimir	33.73333333	1	15	8	29	15	8	 	 	 	 	0	0	1	4.115833333	0.444664032	0.23715415	0.681818182	1	10.46711667	3	0	3	0	0	2	0	1	0	0	0	13.10593333	1	16.45283333	1	1	11	2	1	30.20838333	1	0	62279	1846.215415	 	 	101	2.994071146	1	57	1.68972332	36	37	0.578947368	0.245614035	66232	1310.549407	56375	0.056824919	990	241	153	24	36.49209486	15701	15578	123	23489	24362	-873	19128	18407	721	343	331	12	530	521	9	0	0	0	0	0	0
1024233	CBLoL	Jan-19	2019-03-10	8	3	9.04	200	Red	Team	Team	ProGaming Esports	 	Thresh	LeBlanc	Braum	Zoe	Renekton	33.73333333	0	8	15	20	8	15	 	 	 	 	1	1	0	4.115833333	0.23715415	0.444664032	0.681818182	0	10.46711667	0	3	0	3	0	0	0	0	0	0	1	13.10593333	0	16.45283333	0	0	2	11	0	30.20838333	0	1	58147	1723.725296	 	 	131	3.883399209	1	35	1.037549407	52	54	0.325	0.360655738	56094	1010.01581	53260	-0.056824919	978	168	132	4	33.97233202	15578	15701	-123	24362	23489	873	18407	19128	-721	331	343	-12	521	530	-9	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	1	Blue	Top	Ziv	AHQ e-Sports Club	Ryze	Vladimir	LeBlanc	Lissandra	Braum	Yorick	36.23333333	0	2	1	0	7	11	0	0	0	0	0	0	0	8.851366667	0.055197792	0.110395584	0.496780129	0	6.5657	3	2	0	0	0	0	0	0	0	0	0		0	15.35218333	1	0	2	9	0	29.85775	0	1	15333	423.173873	0.234120198	0.236521522	23	0.634774609	0.154362416	3	0.082796688	11	11	 	 	12653	219.2025759	11935	-0.155688623	286	12	5	4	8.224471021	2877	3245	-368	4537	5351	-814	3743	4350	-607	72	77	-5	123	138	-15	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	2	Blue	Jungle	Alex	AHQ e-Sports Club	Lee Sin	Vladimir	LeBlanc	Lissandra	Braum	Yorick	36.23333333	0	0	3	5	7	11	0	0	0	0	0	0	1	8.851366667	0	0.055197792	0.496780129	0	6.5657	3	2	1	2	1	0	0	0	0	0	0		0	15.35218333	1	0	2	9	0	29.85775	0	1	8972	247.6172953	0.136993831	0.157784647	41	1.131554738	0.275167785	11	0.303587856	13	15	 	 	10009	146.2310948	9400	-0.117647059	19	154	116	0	4.774609016	2859	3583	-724	4262	5271	-1009	3115	3743	-628	51	63	-12	77	102	-25	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	3	Blue	Middle	Rainbow	AHQ e-Sports Club	Zoe	Vladimir	LeBlanc	Lissandra	Braum	Yorick	36.23333333	0	1	1	5	7	11	0	0	0	0	0	0	0	8.851366667	0.027598896	0	0.496780129	0	6.5657	3	2	1	0	1	0	0	0	0	0	0		0	15.35218333	1	0	2	9	0	29.85775	0	1	15863	437.8012879	0.242212789	0.210643177	17	0.469181233	0.11409396	12	0.331186753	11	12	 	 	11784	195.2191352	11900	-0.067005076	251	20	16	0	7.479300828	3052	3114	-62	4825	5014	-189	4399	4216	183	80	81	-1	136	141	-5	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	4	Blue	ADC	Wako	AHQ e-Sports Club	Varus	Vladimir	LeBlanc	Lissandra	Braum	Yorick	36.23333333	0	3	2	3	7	11	0	0	0	0	0	0	0	8.851366667	0.082796688	0.13799448	0.496780129	0	6.5657	3	2	1	0	0	0	0	1	0	0	0		0	15.35218333	1	0	2	9	0	29.85775	0	1	22752	627.9300828	0.347401209	0.290273435	17	0.469181233	0.11409396	28	0.772769089	7	7	 	 	14458	269.0185833	13775	-0.218270008	340	16	12	0	9.825206992	3308	3357	-49	5197	5797	-600	3117	3500	-383	89	94	-5	145	149	-4	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	5	Blue	Support	Ysera	AHQ e-Sports Club	Tahm Kench	Vladimir	LeBlanc	Lissandra	Braum	Yorick	36.23333333	0	1	4	5	7	11	0	0	0	0	0	0	0	8.851366667	0.027598896	0	0.496780129	0	6.5657	3	2	0	0	0	0	0	0	0	0	0		0	15.35218333	1	0	2	9	0	29.85775	0	1	2572	70.98436063	0.039271972	0.10477722	51	1.407543698	0.342281879	4	0.110395584	14	16	 	 	8229	97.1050598	8075	-0.036474164	71	0	0	0	1.959521619	1975	2026	-51	2960	2989	-29	2966	2701	265	14	16	-2	23	24	-1	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	6	Red	Top	Leaky	Alpha Esports	Aatrox	Yasuo	Jayce	Thresh	Ezreal	Sivir	36.23333333	1	4	0	6	11	7	0	0	0	0	0	1	0	8.851366667	0.110395584	0.055197792	0.496780129	0	6.5657	2	3	0	0	0	0	0	0	0	0	1		1	15.35218333	0	1	9	2	1	29.85775	1	0	12272	338.6936523	0.23503275	0.234516756	16	0.441582337	0.126984127	6	0.165593376	4	4	 	 	14796	278.3470101	13950	0.155688623	283	34	12	1	8.748850046	3245	2877	368	5351	4537	814	4350	3743	607	77	72	5	138	123	15	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	7	Red	Jungle	WSY	Alpha Esports	Rek'Sai	Yasuo	Jayce	Thresh	Ezreal	Sivir	36.23333333	1	2	4	5	11	7	0	0	0	0	1	0	0	8.851366667	0.055197792	0	0.496780129	1	6.5657	2	3	2	1	1	0	0	1	0	0	1		1	15.35218333	0	1	9	2	1	29.85775	1	0	9929	274.0294388	0.190159727	0.158363175	11	0.303587856	0.087301587	13	0.358785649	10	12	 	 	11521	187.9606256	10575	0.117647059	22	168	115	20	5.243790248	3583	2859	724	5271	4262	1009	3743	3115	628	63	51	12	102	77	25	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	8	Red	Middle	Caipi	Alpha Esports	Sylas	Yasuo	Jayce	Thresh	Ezreal	Sivir	36.23333333	1	0	2	9	11	7	0	0	0	0	0	0	0	8.851366667	0	0.027598896	0.496780129	0	6.5657	2	3	0	1	0	0	0	0	0	0	1		1	15.35218333	0	1	9	2	1	29.85775	1	0	8922	246.2373505	0.170873712	0.184150754	21	0.579576817	0.166666667	10	0.27598896	9	9	 	 	12630	218.5678013	12725	0.067005076	266	20	7	0	7.893284269	3114	3052	62	5014	4825	189	4216	4399	-183	81	80	1	141	136	5	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	9	Red	ADC	Xiaoemo	Alpha Esports	Ashe	Yasuo	Jayce	Thresh	Ezreal	Sivir	36.23333333	1	5	0	5	11	7	1	0	0	0	0	0	0	8.851366667	0.13799448	0.082796688	0.496780129	0	6.5657	2	3	0	1	0	0	0	0	0	0	1		1	15.35218333	0	1	9	2	1	29.85775	1	0	16049	442.9346826	0.307369671	0.321017923	13	0.358785649	0.103174603	13	0.358785649	2	2	 	 	18516	381.0149034	17150	0.218270008	374	40	33	0	11.42594296	3357	3308	49	5797	5197	600	3500	3117	383	94	89	5	149	145	4	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	10	Red	Support	SkuLL	Alpha Esports	Galio	Yasuo	Jayce	Thresh	Ezreal	Sivir	36.23333333	1	0	1	8	11	7	0	0	0	0	0	0	0	8.851366667	0	0.027598896	0.496780129	0	6.5657	2	3	0	0	0	0	0	0	0	0	1		1	15.35218333	0	1	9	2	1	29.85775	1	0	5042	139.1536339	0.09656414	0.101951392	65	1.793928243	0.515873016	9	0.248390064	21	22	 	 	9095	121.0057038	8375	0.036474164	70	0	0	0	1.931922723	2026	1975	51	2989	2960	29	2701	2966	-265	16	14	2	24	23	1	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	100	Blue	Team	Team	AHQ e-Sports Club	 	Vladimir	LeBlanc	Lissandra	Braum	Yorick	36.23333333	0	7	11	18	7	11	 	 	 	 	0	0	1	8.851366667	0.193192272	0.303587856	0.496780129	0	6.5657	3	2	3	2	2	0	0	1	0	0	0	12.2384	0	15.35218333	1	0	2	9	0	29.85775	0	1	65492	1807.5069	 	 	149	4.112235511	1	58	1.600735971	56	61	0.641509434	0.328767123	57133	926.7764489	55085	-0.130493806	967	202	149	4	32.26310948	14071	15325	-1254	21781	24422	-2641	17340	18510	-1170	306	331	-25	504	554	-50	0	0	0	0	0	0
1022924	LMS	Jan-19	2019-03-07	6.1	1	9.04	200	Red	Team	Team	Alpha Esports	 	Yasuo	Jayce	Thresh	Ezreal	Sivir	36.23333333	1	11	7	33	11	7	 	 	 	 	1	1	0	8.851366667	0.303587856	0.193192272	0.496780129	1	6.5657	2	3	2	3	1	0	0	1	0	0	1	12.2384	1	15.35218333	0	1	9	2	1	29.85775	1	0	52214	1441.048758	 	 	126	3.477460902	1	51	1.407543698	46	49	0.516129032	0.179104478	66558	1186.896044	62775	0.130493806	1015	262	167	21	35.24379025	15325	14071	1254	24422	21781	2641	18510	17340	1170	331	306	25	554	504	50	0	0	0	0	0	0
1022944	LMS	Jan-19	2019-03-07	6.1	2	9.04	1	Blue	Top	Leaky	Alpha Esports	Aatrox	Yasuo	Jayce	Zoe	Gragas	Zac	29.65	0	0	3	2	3	14	0	0	0	0	0	0	0	5.412783333	0	0.067453626	0.573355818	0	10.85285	0	4	0	0	0	0	0	0	0	0	0		0	15.07336667	0	0	0	9	0	25.98265	0	1	7279	245.4974705	0.220488898	0.225519368	14	0.472175379	0.13592233	3	0.101180438	5	5	 	 	9580	191.4077572	9475	-0.046391753	224	18	8	0	8.161888702	3174	2990	184	4763	5194	-431	4496	4519	-23	85	76	9	134	125	9	0	0	0	0	0	0
